Date,signal,market_return,strategy_return,cum_market,cum_strategy
2025-06-06,1,0.010280683010067904,0.010280683010067904,1.0963105670131836,2.6905086172637978
2025-06-09,1,0.0009199480792858594,0.0009199480792858594,1.0973191158136082,2.6929837454985517
2025-06-10,0,0.00548298940767844,0.00548298940767844,1.1033357049024572,2.7077493468501705
2025-06-11,1,-0.002743888954607865,-0.0,1.1003082742485508,2.7077493468501705
2025-06-12,0,0.0038224199557175265,0.0038224199557175265,1.1045141145534796,2.7180995019886516
2025-06-13,1,-0.011296379879250695,-0.0,1.0920371035334893,2.7180995019886516
2025-06-16,0,0.009392659896159117,0.009392659896159117,1.102294236640966,2.7436296861747507
2025-06-17,0,-0.008352184790166306,-0.0,1.0930876714834055,2.7436296861747507
2025-06-18,0,-0.0003092402101070313,-0.0,1.0927496448222105,2.7436296861747507
2025-06-20,1,-0.002178658486505891,-0.0,1.0903689165348922,2.7436296861747507
2025-06-23,1,0.009606504133156335,0.009606504133156335,1.1008435500382499,2.7699863760948387
2025-06-24,0,0.01112172017970181,0.01112172017970181,1.1130868239634049,2.8007933894713517
2025-06-25,1,-3.2861029504172024e-06,-0.0,1.1130831662455085,2.8007933894713517
2025-06-26,1,0.008020121275230219,0.008020121275230219,1.1220102282282147,2.823256092121775
2025-06-27,1,0.005218970885222163,0.005218970885222163,1.1278659669422593,2.8379905834680845
2025-06-30,0,0.005164427424532603,0.005164427424532603,1.133690748873133,2.8526471798679123
2025-07-01,1,-0.001118531087121899,-0.0,1.1324226805273359,2.8526471798679123
2025-07-02,1,0.004745096791088033,0.004745096791088033,1.1377961357548614,2.86618326684721
2025-07-03,0,0.008338955206607324,0.008338955206607324,1.147284166765172,2.890084240723376
2025-07-07,0,-0.007862297279128794,-0.0,1.1382638775824268,2.890084240723376
2025-07-08,1,-0.0007158868810946961,-0.0,1.1374490094052414,2.890084240723376
2025-07-09,1,0.0060621034026635545,0.0060621034026635545,1.1443443429155131,2.9076042302330496
2025-07-10,0,0.0027462050044453346,0.0027462050044453346,1.1474869470768365,2.915589107521062
2025-07-11,1,-0.0032975229626984737,-0.0,1.1437030825194539,2.915589107521062
2025-07-14,0,0.001407413809457303,0.001407413809457303,1.1453127460317105,2.9196925478936904
2025-07-15,1,-0.003956298214731202,-0.0,1.1407815472592764,2.9196925478936904
2025-07-16,1,0.003193657417327689,0.003193657417327689,1.1444248127092316,2.9290170456555873
2025-07-17,0,0.00537376740890938,0.00537376740890938,1.1505746854697156,2.9447569019956714
2025-07-18,1,-9.048620868445933e-05,-0.0,1.1504705743286192,2.9447569019956714
2025-07-21,1,0.001399134882868358,0.001399134882868358,1.1520802378408759,2.9488770140988207
2025-07-22,1,0.0006375316336257875,0.0006375316336257875,1.1528147254369745,2.9507570164789807
2025-07-23,1,0.007811886951519131,0.007811886951519131,1.1618203837481347,2.9738079967131164
2025-07-24,1,0.0006982236416543941,0.0006982236416543941,1.1626315942074237,2.9758843797621624
2025-07-25,1,0.00397432777929585,0.00397432777929585,1.1672522732493693,2.987711519720624
2025-07-28,0,0.00017685810881817865,0.00017685810881817865,1.1674587112789299,2.988239920729696
2025-07-29,0,-0.002959442388724254,-0.0,1.1640036844816857,2.988239920729696
2025-07-30,0,-0.0012494327466496813,-0.0,1.1625493401610734,2.988239920729696
2025-07-31,0,-0.0036948193411530106,-0.0,1.1582539303740016,2.988239920729696
2025-08-01,1,-0.015992133140148468,-0.0,1.1397309793093604,2.988239920729696
2025-08-04,0,0.01473710033091602,0.01473710033091602,1.1565273091016957,3.0322779122543384
2025-08-05,1,-0.004857865996303334,-0.0,1.1509090544130143,3.0322779122543384
2025-08-06,0,0.007281907295092482,0.007281907295092482,1.1592898674523324,3.054358678904331
2025-08-07,1,-0.0007974800154801898,-0.0,1.1583653569508905,3.054358678904331
2025-08-08,0,0.007799715348974834,0.007799715348974834,1.167400277005221,3.078181807173456
2025-08-11,1,-0.0025041278217863283,-0.0,1.1644769574924112,3.078181807173456
2025-08-12,1,0.01134543584661274,0.01134543584661274,1.1776884561085001,3.113105121390953
2025-08-13,1,0.0032300788824048965,0.0032300788824048965,1.1814924827206283,3.1231606965022642
2025-08-14,0,0.00030309080129242716,0.00030309080129242716,1.1818505822239371,3.124107297780332
2025-08-15,0,-0.0028971350972291088,-0.0,1.1784266014224956,3.124107297780332
2025-08-18,0,-0.00010076318078544588,-0.0,1.178307859409814,3.124107297780332
2025-08-19,0,-0.005858103118756786,-0.0,1.1714052104637498,3.124107297780332
2025-08-20,0,-0.0024316693228262354,-0.0,1.1685567403488664,3.124107297780332
2025-08-21,1,-0.004004181529308926,-0.0,1.163877627033212,3.124107297780332
2025-08-22,0,0.015186444876893468,0.015186444876893468,1.1815527904596015,3.1715513810475735
2025-08-25,1,-0.004266385548063467,-0.0,1.1765118307101106,3.1715513810475735
2025-08-26,1,0.004133995191134998,0.004133995191134998,1.1813755249605795,3.1846625592052615
2025-08-27,1,0.0023909843081744153,0.0023909843081744153,1.1842001753028215,3.1922770374111518
2025-08-28,0,0.0031567194195349924,0.0031567194195349924,1.1879383629928166,3.2023541603276833
2025-08-29,0,-0.00639818429357164,-0.0,1.1803377144169849,3.2023541603276833
2025-09-02,1,-0.006922279936861564,-0.0,1.1721670863377551,3.2023541603276833
2025-09-03,1,0.0051000736279842585,0.0051000736279842585,1.1781452247823774,3.218686402328236
2025-09-04,0,0.008346486409699372,0.008346486409699372,1.1879785978896757,3.2455511246423527
2025-09-05,1,-0.003165152978388819,-0.0,1.184218463892303,3.2455511246423527
2025-09-08,1,0.0021059789159529885,0.0021059789159529885,1.1867124030091425,3.252386186881497
2025-09-09,1,0.0026881536531127015,0.0026881536531127015,1.1899024682904857,3.261129100691096
2025-09-10,1,0.002983469943562689,0.002983469943562689,1.1934525065404014,3.2708585813450854
2025-09-11,0,0.008485890387959882,0.008485890387959882,1.2035800136941393,3.298614728740898
2025-09-12,1,-0.00048276131466740146,-0.0,1.202998971824421,3.298614728740898
2025-09-15,0,0.004706619226962694,0.004706619226962694,1.208661029915226,3.3141400522455324
2025-09-16,0,-0.0012879303382402618,-0.0,1.2071043587061496,3.3141400522455324
2025-09-17,1,-0.0009701681605103207,-0.0,1.2059332644909198,3.3141400522455324
2025-09-18,1,0.004789119185128365,0.004789119185128365,1.2117086226238778,3.330011863951944
2025-09-19,1,0.004885418870829605,0.004885418870829605,1.2176283267947914,3.346280366752181
2025-09-22,0,0.004410046474333074,0.004410046474333074,1.2229981243044208,3.3610376186857067
2025-09-23,0,-0.005502159197012135,-0.0,1.2162689939268507,3.3610376186857067
2025-09-24,0,-0.002846617843333288,-0.0,1.2128067409064456,3.3610376186857067
2025-09-25,1,-0.0050090613431266195,-0.0,1.2067317175438876,3.3610376186857067
2025-09-26,1,0.005901836747171263,0.005901836747171263,1.2138536511384652,3.380873914012291
2025-09-29,1,0.00263554421636214,0.00263554421636214,1.2170528161082332,3.3897843567026156
2025-09-30,1,0.0040908483833717035,0.0040908483833717035,1.2220315946534877,3.403651450558211
2025-10-01,1,0.003399920834961989,0.003399920834961989,1.226186405333132,3.4152235960399127
2025-10-02,1,0.0006183547238911569,0.0006183547238911569,1.2269446234892407,3.4173354156836684
2025-10-03,1,6.551280273581206e-05,6.551280273581206e-05,1.2270250040703272,3.4175592949046383
2025-10-06,1,0.0036465919796933033,0.0036465919796933033,1.2314994636090533,3.4300217392195638
2025-10-07,1,-0.0038114057910215715,-0.0038114057910215715,1.2268057194218138,3.4169485344993724
2025-10-08,0,0.0058276636405680815,0.0058276636405680815,1.2339551305069294,3.4368613612355667
2025-10-09,0,-0.002755570407195318,-0.0,1.2305548802654978,3.4368613612355667
2025-10-10,1,-0.02711167321141361,-0.0,1.1971924784830295,3.4368613612355667
2025-10-13,0,0.015598671787557583,0.015598671787557583,1.2158670910214189,3.4904718335888187
2025-10-14,0,-0.0015643266604626893,-0.0,1.2139650777153548,3.4904718335888187
2025-10-15,0,0.004026001159503689,0.0,1.2188525025258339,3.4904718335888187
2025-10-16,1,-0.006294387099829435,-0.0,1.2111805730573404,3.4904718335888187
2025-10-17,1,0.0052707155502571545,0.0052707155502571545,1.217564361337923,3.50886911775985
2025-10-20,1,0.010672270853256949,0.010672270853256949,1.230558537983394,3.546316719373212
2025-10-21,0,3.2696450934288634e-05,3.2696450934288634e-05,1.230598772880253,3.546432671343825
2025-10-22,1,-0.005337539220865439,-0.0,1.2240304036648557,3.546432671343825
2025-10-23,1,0.0058273934429324825,0.0058273934429324825,1.2311633104131223,3.567099129838615
2025-10-24,1,0.00790242258787388,0.00790242258787388,1.2408924831666925,3.595287854575437
2025-10-27,1,0.012290050865671143,0.012290050865671143,1.2561431149036402,3.6394741251848988
2025-10-28,0,0.0022879438603986557,0.0022879438603986557,1.259017099831166,3.647801037664695
2025-10-29,0,-4.3578255173426506e-05,-0.0,1.258962234062722,3.647801037664695
2025-10-30,1,-0.00990481243951924,-0.0,1.2464924492658926,3.647801037664695
2025-10-31,1,0.0026179217059763005,0.0026179217059763005,1.2497556689051614,3.6573506951802806
2025-11-03,0,0.0017207127269924793,0.0017207127269924793,1.2519061393902775,3.663643945068552
2025-11-04,1,-0.011736830084583816,-0.0,1.2372127297504065,3.663643945068552
2025-11-05,0,0.0036535556982648654,0.0036535556982648654,1.2417329553691518,3.6770292722804707
2025-11-06,1,-0.011178189042419073,-0.0,1.2278526296538337,3.6770292722804707
2025-11-07,1,0.0012618418007710464,0.0012618418007710464,1.2294019854271176,3.681669101518893
2025-11-10,0,0.01540101862170995,0.01540101862170995,1.2483360282982479,3.7383705559103597
2025-11-11,1,0.002075350517340535,0.0,1.2509267631203915,3.7383705559103597
2025-11-12,0,0.0006295171887717999,0.0006295171887717999,1.2517142430196704,3.7407239244333037
2025-11-13,0,-0.01655685496159698,-0.0,1.2309897918446286,3.7407239244333037
2025-11-14,0,-0.0005017255648851471,-0.0,1.2303721727959476,3.7407239244333037
2025-11-17,0,-0.00916226617680782,-0.0,1.2190991754522538,3.7407239244333037
2025-11-18,1,-0.008256436690967983,-0.0,1.2090337602901209,3.7407239244333037
2025-11-19,0,0.0037538357962292324,0.0037538357962292324,1.2135722744983475,3.7547659878046526
2025-11-20,1,-0.015567283563270418,-0.0,1.1946802507767087,3.7547659878046526
2025-11-21,1,0.009823035415319481,0.009823035415319481,1.2064156371900712,3.791649187079095
2025-11-24,1,0.015467217001293498,0.015467217001293498,1.2250755296442437,3.8502954478484255
2025-11-25,1,0.009061696817220577,0.009061696817220577,1.2361767926720757,3.8851856578535524
2025-11-26,1,0.006906711511012631,0.006906711511012631,1.2447147091556705,3.912019514359071
2025-11-28,0,0.005354773163420257,0.005354773163420257,1.2513798740763717,3.932967491469337
2025-12-01,1,-0.005323329342915684,-0.0,1.2447183668735669,3.932967491469337
2025-12-02,1,0.002457235261999813,0.002457235261999813,1.2477769327359074,3.9426317178736743
2025-12-03,1,0.0029797912994984355,0.0029797912994984355,1.2514950475837887,3.9543799375637207
2025-12-04,1,0.0010803218396737702,0.0010803218396737702,1.2528470650159371,3.9586519405726386
2025-12-05,0,0.001936641757662061,0.001936641757662061,1.2552733809580114,3.9663184312248014
2025-12-08,0,-0.003477255626794018,-0.0,1.2509084745309105,3.9663184312248014
2025-12-09,0,-0.0008763589340257116,-0.0,1.2498122297136067,3.9663184312248014
2025-12-10,0,0.00674955693920154,0.0,1.2582479085213691,3.9663184312248014
2025-12-11,0,0.002079350841514227,0.0,1.2608642473687866,3.9663184312248014
2025-12-12,0,-0.010663649289958,-0.0,1.247418833232599,3.9663184312248014
2025-12-15,0,-0.0015965630269072495,-0.0,1.2454272504443922,3.9663184312248014
2025-12-16,0,-0.0023839179519623555,-0.0,1.2424582540641946,3.9663184312248014
2025-12-17,1,-0.011592143912241393,-0.0,1.2280554991781303,3.9663184312248014
2025-12-18,1,0.007934262269941872,0.007934262269941872,1.237799213590654,3.997788241904243
2025-12-19,1,0.008818059450332205,0.008818059450332205,1.2487142006436707,4.033040976291194
2025-12-22,1,0.006436496360377575,0.006436496360377575,1.2567515450512654,4.058999629856346
2025-12-23,1,0.004550388765703239,0.004550388765703239,1.2624702531631469,4.077469656172037
2025-12-24,0,0.0032214822012188726,0.0032214822012188726,1.2665372786132802,4.090605152095406
2025-12-26,0,-0.00030436354912266594,-0.0,1.2661517908320654,4.090605152095406
2025-12-29,0,-0.00349205148036813,-0.0,1.2617303235965196,4.090605152095406
2025-12-30,0,-0.0013756671519022934,-0.0,1.2599946026357889,4.090605152095406
2025-12-31,1,-0.007357666300846111,-0.0,1.2507239828087275,4.090605152095406
2026-01-02,0,0.0018947067188299638,0.0018947067188299638,1.253093737942357,4.098355649161161
2026-01-05,1,0.006354126864826393,0.0,1.2610560545267622,4.098355649161161
2026-01-06,0,0.006196712678341321,0.006196712678341321,1.2688704565679472,4.12375198157267
2026-01-07,1,-0.003439923431013958,-0.0,1.2645056393534777,4.12375198157267
2026-01-08,1,7.65482590914246e-05,7.65482590914246e-05,1.2646024350587814,4.1240676476077835
2026-01-09,1,0.006475487031883276,0.006475487031883276,1.2727913517274927,4.150772994178477
2026-01-12,0,0.001577633215136931,0.001577633215136931,1.274799349639917,4.157321391522586
2026-01-13,0,-0.0019391230550597216,-0.0,1.2723273568304552,4.157321391522586
2026-01-14,1,-0.005333360445499591,-0.0,1.2655415764318085,4.157321391522586
2026-01-15,0,0.0025799262171273263,0.0025799262171273263,1.2688065803237096,4.1680469739736
2026-01-16,0,-0.0006423023039563436,-0.0,1.2679916229338928,4.1680469739736
2026-01-20,1,-0.02062675805627745,-0.0,1.2418370665102487,4.1680469739736
2026-01-21,1,0.011587741323274559,0.011587741323274559,1.2562271532026237,4.216345224131263
2026-01-22,1,0.005487502192628835,0.005487502192628835,1.2631207024602629,4.239482427793564
2026-01-23,1,0.0003268698377891788,0.0003268698377891788,1.2635335785193842,4.240868186727047
2026-01-26,1,0.005006083031276365,0.005006083031276365,1.269858932526258,4.2620983249945015
2026-01-27,0,0.004081896177137168,0.004081896177137168,1.2750423648484404,4.279495767853879
2026-01-28,0,-8.172305219089626e-05,-0.0,1.2749381644947122,4.279495767853879
2026-01-29,0,-0.001292631274007694,-0.0,1.2732901395508605,4.279495767853879
2026-01-30,1,-0.004301899620894223,-0.0,1.2678125731822383,4.279495767853879
2026-02-02,0,0.00539126612916796,0.00539126612916796,1.274647688166169,4.302567668437027
2026-02-03,0,-0.008403983020698336,-0.0,1.2639355706374482,4.302567668437027
2026-02-04,0,-0.005072391906223106,-0.0,1.2575243940789593,4.302567668437027
2026-02-05,1,-0.012251015567674717,-0.0,1.2421184431503673,4.302567668437027
2026-02-06,1,0.0196957966973359,0.0196957966973359,1.2665829554806685,4.387310166511093
2026-02-09,0,0.004691086716887227,0.004691086716887227,1.2725246059589597,4.407891418956078
2026-02-10,0,-0.003303712975458173,-0.0,1.2683205499066632,4.407891418956078
2026-02-11,0,-4.895607156218951e-05,-0.0,1.2682584579150582,4.407891418956078
2026-02-12,1,-0.01566101212770199,-0.0,1.24839624682459,4.407891418956078
2026-02-13,1,0.0004990891480125548,0.0004990891480125548,1.2490193078437997,4.410091349728897
2026-02-17,1,0.0010313220779065713,0.0010313220779065713,1.2503074490317105,4.414639574303457
2026-02-18,0,0.005566070147410729,0.005566070147410729,1.2572667479988513,4.4392117678495655
2026-02-19,0,-0.0028221256867719813,-0.0,1.2537185832141995,4.4392117678495655
2026-02-20,0,0.006939724763506794,0.0,1.2624190451125996,4.4392117678495655
2026-02-23,1,-0.010385652247284827,-0.0,1.2493079999197108,4.4392117678495655
2026-02-24,0,0.0076516140863223114,0.0076516140863223114,1.2588672226100515,4.473178903144611
2026-02-25,0,0.008136355657339944,0.0,1.2691098140585746,4.473178903144611
2026-02-26,0,-0.005365580569328343,-0.0,1.262300303099918,4.473178903144611
2026-02-27,1,-0.00433935281103115,-0.0,1.2568227367312959,4.473178903144611
2026-03-02,0,0.0003983547353176853,0.0003983547353176853,1.2573233980199277,4.474960815142603
2026-03-03,1,-0.009444031095625416,-0.0,1.24544919675177,4.474960815142603
2026-03-04,0,0.007756049264286302,0.007756049264286302,1.2551089620779425,4.5096688316805995
2026-03-05,0,-0.005646704863891072,-0.0,1.2480217321970637,4.5096688316805995
2026-03-06,1,-0.013276795812569242,-0.0,1.2314520024890343,4.5096688316805995
2026-03-09,0,0.008304161513105202,0.008304161513105202,1.24167817881334,4.547117850029491
2026-03-10,0,-0.0021351198877325173,-0.0,1.239027047039592,4.547117850029491
2026-03-11,0,-0.0008376012017449197,-0.0,1.2379892364959972,4.547117850029491
2026-03-12,0,-0.015227676506708532,-0.0,1.219137536883849,4.547117850029491
2026-03-13,1,-0.006059115470564369,-0.0,1.2117506417733703,4.547117850029491
2026-03-16,0,0.010130883162251969,0.010130883162251969,1.2240267459469603,4.593184169693131
2026-03-17,0,0.0024942548757938,0.0,1.2270797806261404,4.593184169693131
2026-03-18,0,-0.013607567880073446,-0.0,1.2103822092170047,4.593184169693131
2026-03-19,0,-0.002748797741878972,-0.0,1.2070551133334986,4.593184169693131
2026-03-20,1,-0.015138182356779217,-0.0,1.1887824929131732,4.593184169693131
2026-03-23,0,0.011453200463990454,0.011453200463990454,1.20239785711259,4.645790828756653
2026-03-24,1,-0.0037425745042546366,-0.0,1.19789779354859,4.645790828756653
2026-03-25,0,0.005419124381509377,0.005419124381509377,1.2043893506881653,4.670966947108162
2026-03-26,0,-0.017406172392416708,-0.0,1.1834255420224964,4.670966947108162
2026-03-27,0,-0.01672184352107431,-0.0,1.1636364852899537,4.670966947108162
2026-03-30,1,-0.003945748828622642,-0.0,1.1590450679911783,4.670966947108162
2026-03-31,1,0.02913114047102594,0.02913114047102594,1.1928093726790792,4.807037541379889
2026-04-01,1,0.007168516684867399,0.007168516684867399,1.2013600465689953,4.8414968702000545
2026-04-02,1,0.0011208758485563575,0.0011208758485563575,1.202706622030615,4.846923587112723
2026-04-06,1,0.0044267825126402816,0.0044267825126402816,1.208030742672857,4.868379863688258
2026-04-07,1,0.0007592481161695641,0.0007592481161695641,1.2089479377385062,4.872076171928561
2026-04-08,1,0.025081414644149813,0.025081414644149813,1.2392700622481154,4.994274734574583
2026-04-09,1,0.006170023529293189,0.006170023529293189,1.246916387691335,5.025089527198663
2026-04-10,1,-0.0011385210916523558,-0.0011385210916523558,1.2454967470844214,5.019368356784506
2026-04-13,1,0.010173274948748201,0.010173274948748201,1.2581675279402826,5.070431771147121
2026-04-14,1,0.011782866364792755,0.011782866364792755,1.2729923477865246,5.130175991118348
2026-04-15,1,0.007975783355387733,0.007975783355387733,1.2831454589655362,5.1710931633985195
2026-04-16,1,0.0026099558353673835,0.0026099558353673835,1.2864944119437884,5.18458948817556
2026-04-17,0,0.012040463669150903,0.012040463669150903,1.3019844011713633,5.2470143495474
2026-04-20,0,-0.002374372617670484,-0.0,1.2988930050605878,5.2470143495474
2026-04-21,1,-0.006348217959672997,-0.0,1.2906473491581685,5.2470143495474
2026-04-22,0,0.010460084168953943,0.010460084168953943,1.3041476290628002,5.3018985612793745
2026-04-23,1,-0.004132868267081369,-0.0,1.2987577587110573,5.3018985612793745
2026-04-24,0,0.007973689797975636,0.007973689797975636,1.3091136502017333,5.344174255747349
2026-04-27,0,0.0012323767534654362,0.0,1.3107269714318863,5.344174255747349
2026-04-28,0,-0.004894172187521972,-0.0,1.3043120479428694,5.344174255747349
2026-04-29,1,-0.0003991720531409948,-0.0,1.3037914030247555,5.344174255747349
2026-04-30,1,0.010238239941821936,0.010238239941821936,1.3171399322430075,5.398889194068598
2026-05-01,0,0.002928328889657106,0.002928328889657106,1.3209969511583157,5.414698917267647
2026-05-04,1,-0.004062189384334225,-0.0,1.3156308113665824,5.414698917267647
2026-05-05,1,0.008120017337603702,0.008120017337603702,1.3263137563647647,5.458666366353764
2026-05-06,0,0.014588330317794274,0.014588330317794274,1.3456624595476483,5.538299194400767
2026-05-07,1,-0.003803095327784889,-0.0,1.3405447769349672,5.538299194400767
2026-05-08,1,0.008425703533400997,0.008425703533400997,1.3518398097986704,5.584963261492061
2026-05-11,0,0.0018799566475542484,0.0018799566475542484,1.35438121003553,5.5954627503018495
2026-05-12,1,-0.0016026088601545085,-0.0,1.3522106667083003,5.5954627503018495
2026-05-13,1,0.005849246488426552,0.005849246488426552,1.3601200802021567,5.628191991145174
2026-05-14,0,0.007655604577358366,0.007655604577358366,1.3705326217139093,5.671279203514837
2026-05-15,0,-0.012363320128051747,-0.0,1.3535882881657222,5.671279203514837
2026-05-18,0,-0.0007356678561787344,-0.0,1.3525924967716187,5.671279203514837
2026-05-19,1,-0.006678320788135905,-0.0,1.3435594501825523,5.671279203514837
2026-05-20,1,0.010792026370445518,0.010792026370445518,1.3580591791991836,5.7324837982333285
2026-05-21,1,0.0017153304306989359,0.0017153304306989359,1.360388699435954,5.742316902135927
2026-05-22,1,0.0037269732409066503,0.0037269732409066503,1.3654588317159835,5.763718363570993
2026-05-26,1,0.006108260424063872,0.006108260424063872,1.3737994098584427,5.798924656346643
2026-05-27,0,0.00016487914469087706,0.00016487914469087706,1.374025920730117,5.799880778084108
